ID,Title,Company,Location,Condition,Job Date,Badge,Apply URL
48952125,[한화계열사] AI 개발자(비전/4년~8년),(주)그로들,서울 강남구,경력 4~8년 대졸↑ 정규직,~ 10/03(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48952125
49015274,우리기술 SW 시험자 및 개발자 채용 공고,(주)우리기술,서울 마포구,신입·경력 대졸↑ 정규직,~ 10/13(일),평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49015274
48988474,Data Analyst (주임~차장) [서울],주식회사 리만코리아,서울 강남구,경력 2~10년 고졸↑ 정규직,진행예정,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48988474
48982012,공학 솔루션 기술지원 채용,인트로케이알,서울 강남구,경력 3~8년 석사↑ 정규직,~ 10/08(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48982012
48969837,데이터 분석가,(주)뮤즈라이브,서울 마포구,경력 2~10년 고졸↑ 정규직,~ 10/05(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48969837
48989812,Product Manager (주니어),(주)스펙터,서울 강남구,경력 2~5년 초대졸↑ 정규직,~ 10/09(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48989812
49002530,[병역특례] 인공지능연구원 (전문연구요원),(주)제이엘케이,서울 강남구,경력무관 대졸↑ 전문연구요원·산업기능요원,~ 10/12(토),IPO 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49002530
48901726,[송파/~5000만/재택하이브리드/유명 IT기업/주32시간근무],휴먼링크,서울 송파구,경력3년↑ 학력무관 계약직,채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48901726
49018039,[경력3년이상] 웹프로그래머 공개채용,주식회사예진,서울 송파구,"경력3년↑ 대졸↑ 정규직 4,000 만원",~ 09/20(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49018039
48989877,데이터 사이언티스트,(주)스펙터,서울 강남구,경력 3~15년 대졸↑ 정규직,~ 10/09(수),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48989877
45034450,시스템 개발자 모집,(주)하이보,서울 서초구,경력 1~5년 대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45034450
49007564,백엔드(Backend) 소프트웨어 엔지니어 채용,(주)딥바이오,서울 구로구,경력 3~5년 고졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49007564
48893314,[1명 채용] [웹개발] 시스템 응용프로그램 개발자,웬스,대구 동구,"경력2년↑ 대졸↑ 정규직 3,360 만원",~ 09/26(목),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48893314
48891204,S/W 실무개발자 채용,(주)성진에스이,대전 유성구,"경력무관 대졸↑ 정규직 4,500 만원",채용시,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48891204
48916169,자동차공학연구소 연구원 신입/경력 모집,(주)자동차공학연구소,서울 서초구,신입·경력 석사↑ 정규직,~ 09/30(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48916169
48933767,[네이버계열사][NIT Service] NAVER/CLOUD 보안관제,엔아이티서비스 주식회사,경기 성남시 분당구,경력무관 학력무관 정규직,~ 10/02(수),대기업,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48933767
49008001,백엔드 개발 경력 채용,(주)비알랩,서울 강남구,경력 3~10년 대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49008001
48367955,TMS320F28377D 임베디드 개발자,(주)디에스티,경기전체,경력 3~5년 석사↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48367955
48711905,"[SK그룹] FSK L&S IT (Web/Mobile, System Engineering 전문가)",에프에스케이엘앤에스(주),경기 성남시 분당구,경력5년↑ 대졸↑ 정규직,채용시,연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48711905
48874816,IT개발자 경력직 채용,(주)미투유코리아,서울 강서구,경력3년↑ 학력무관 정규직,~ 10/22(화),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48874816
48977215,"[VPN] 백엔드, 서버 개발자 채용",아타드(주),경기전체,경력 1~5년 대졸↑ 정규직,~ 10/08(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48977215
48671675,시청률 보고서 데이터 관리 담당자 채용,닐슨미디어코리아(유),서울 중구,경력무관 대졸↑ 정규직,채용시,급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48671675
48960474,[[[[[ 뉴 비 대 환 영 ]]]]] 산업용 장비 제어 및 AI 모델링,(주)씨큐파이버,인천 남동구,경력무관 대졸↑ 정규직,~ 10/05(토),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48960474
49011543,R&D 부문 신입 및 경력 사원 수시채용,(주)스타마타,서울 강남구,신입·경력 대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49011543
48986138,백엔드 개발자,(주)오스카앤컴퍼니,서울 강남구,경력 3~10년 학력무관 정규직,~ 10/10(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48986138
48997433,AI 개발자 채용,(주)제이스톡,서울 강남구,경력 3~15년 학력무관 정규직,~ 10/10(목),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48997433
48952843,[인공지능/데이터 분석] 개발자 채용,아타드(주),경기전체,경력 1~3년 대졸↑ 정규직,~ 10/08(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48952843
48646997,[신입/경력]글로벌결제서비스 개발팀 BE/FE (Django/Next.js),(주)기가스,대구 수성구,신입·경력 대졸↑ 정규직,오늘마감,워라밸,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48646997
48735262,"Embedded System Design Engineer(MCU, 펌웨어, 회로설계, PCBA)",(주)딥아이,부산 기장군,"경력무관 학력무관 정규직 3,600 만원",내일마감,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48735262
49013262,[이화여대 창업보육센터 / 스타트업] 소프트웨어 개발자(연구원),(주)스키놀,서울 서대문구,신입 대졸↑ 정규직,~ 09/25(수),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49013262
48844903,Data Analyst (주임~차장) [서울],주식회사 리만코리아,서울 강남구,경력 2~10년 고졸↑ 정규직,~ 09/21(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48844903
48927802,[정규직] 평택 추팔산단 정보시스템 담당 경력직(과장급) 모집,피스메카,경기 평택시,"경력 8~13년 대졸↑ 정규직 6,000 만원",~ 10/02(수),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48927802
48935853,"[대기업] 보안기술(AI,영상인식,딥러닝,빅데이터) 연구 (박사급)",(주)비에이블컨설팅그룹,서울 중구,경력무관 박사 정규직,오늘마감,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48935853
48936905,2024년 (주)오프리메드 AI 개발자 공개채용,주식회사오프리메드,경기 수원시 영통구,경력무관 대졸↑ 정규직,~ 10/02(수),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48936905
48851355,[S/W 개발] 머신비전/제어 개발자 신입/경력,(주)이프,경기 화성시,경력무관 학력무관 정규직,~ 09/20(금),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48851355
48868060,Software Engineer,NIMBYX CAPITAL INC.,아시아·중동 필리핀,신입·경력 대졸↑ 정규직,상시채용,재택근무,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48868060
48862941,[운영기술팀 채용] C# 개발자 신입/경력 (베트남 출장 多),(주)이프,경기 화성시,경력무관 학력무관 정규직,~ 10/21(월),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48862941
48932644,Back-end Developer (3년 이상),(유)미소,서울 종로구,경력 3~20년 학력무관 정규직,~ 10/01(화),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48932644
48967865,[백엔드 개발자] 데이터 플랫폼 솔루션 개발자 모집 (신입/경력),주식회사그라파,경남 창원시,"경력무관 대졸↑ 정규직 3,200 만원",~ 09/20(금),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48967865
48936800,[헥토 AI랩] AI서비스 개발에 관심있는 분들을 모십니다.,(주)헥토,서울 강남구,경력3년↑ 대졸↑ 정규직,~ 10/02(수),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48936800
48903438,소프트웨어 엔지니어(Application Engineer) 채용,엠클라우드브리지(주),서울 강남구,"신입·경력 학력무관 정규직 3,700 만원",~ 10/05(토),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48903438
49012671,연세대학교 연세유업 ERP개발/운영 담당자 채용,연세대학교 연세유업,서울 서대문구,경력3년↑ 대졸↑ 정규직,~ 09/29(일),평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49012671
48881507,[올퍼스트 마곡나루지점] 2D / 3D / SV 신입 및 경력직 인재채용,(주)올퍼스트,서울 강서구,경력무관 학력무관 정규직·인턴직,~ 09/30(월),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48881507
48673863,(인천 송도 근무) 퍼블리셔 신규 직원 채용,(주)쇼엠,인천 연수구,경력무관 학력무관 정규직,채용시,워라밸,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48673863
49015397,[경북대학교 해양무인기 운용지원센터] 연구원 채용,경북해양과학연구소,대구 북구,경력무관 대졸↑ 계약직,~ 10/11(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49015397
48930077,[백엔드] 백엔드 엔지니어 모집 (신입/경력),주식회사코어16,서울 성동구,경력무관 학력무관 정규직,~ 10/02(수),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48930077
48999748,[IT 바이오 스타트업] App 개발자 모집,(주)바이오뉴트리온,서울 강남구,경력무관 학력무관 정규직,~ 10/11(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48999748
48850845,빅데이터 분석 및 시각화 프로그램 개발자 모십니다.,(주)더원테크,서울 금천구,경력무관 대졸↑ 정규직,~ 09/19(목),연봉상승률 15% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48850845
48933789,TYM 신입 및 경력사원 모집 (서울/용산),(주)티와이엠,서울 용산구,경력무관 대졸↑ 정규직,채용시,상품기획·MD 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48933789
48717705,[원익IPS] 반도체장비 설계 엔지니어 인재풀 공고,(주)원익아이피에스,경기 평택시,경력3년↑ 대졸↑ 정규직,~ 09/29(일),연구·R&D 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48717705
49012554,코스닥 (주)지아이텍 연구소(무관)/품질경영팀(현장직/경력)채용,(주)지아이텍,충남 아산시,경력무관 고졸↑ 정규직,채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49012554
48850854,빅데이터 와 인공지능 AI 프로그램 개발자 모십니다.,(주)더원테크,서울 금천구,경력무관 대졸↑ 정규직,~ 09/19(목),연봉상승률 15% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48850854
48942584,데이터 분석 파트 채용 (데이터 설계/분석/개발 직무),이씨이십일알앤씨(주),서울 강남구,경력무관 대졸↑ 정규직,채용시,IT개발·데이터 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48942584
48768916,[허브디앤씨]웹/앱 백엔드 개발 채용,허브디앤씨,서울 강남구,신입·경력 학력무관 정규직,상시채용,,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48768916
48846857,신입/경력 직원 채용,주식회사빈체레바이오헬스,경북 포항시 북구,신입·경력 학력무관 정규직·계약직 230 만원,~ 09/27(금),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48846857
48917425,[쿠팡] Flex Data Support 담당자 (정규직),쿠팡(주),서울 송파구,"경력무관 대졸↑ 정규직 3,400 만원",채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48917425
48897967,2024 하반기 데이터 분석 인원 모집 공고,데이터스랩(주),경기 평택시,경력무관 학력무관 정규직,~ 09/27(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48897967
48995283,소프트웨어 개발 신입/경력 사원 모집,에스더블유이노베이션,대구 달서구,"경력무관 초대졸↑ 정규직 3,600 만원",~ 09/23(월),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48995283
48928130,[인섹시큐리티] 신입/경력 프로그램 개발자 모집,(주)인섹시큐리티,서울 금천구,경력무관 학력무관 정규직,~ 10/02(수),점심지원,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48928130
48967725,[신입] 백엔드 개발자,(주)지엔이테크홀딩스,서울 영등포구,"신입·경력 대졸↑ 정규직 3,600 만원",~ 09/22(일),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48967725
48991211,기술연구소 로봇개발팀 SW개발 (신입or경력),(주)싸이맥스,경기 화성시,신입·경력 대졸↑ 정규직,~ 10/10(목),IT개발·데이터 조회 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48991211
48915121,웹개발(벡엔드) 모십니다(계약직),(주)포켓메모리,서울 영등포구,경력무관 학력무관 계약직,채용시,IT개발·데이터 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48915121
48838274,[환경영향평가] 환경 인허가,케이비엔텍(주),경기 안산시 단원구,"경력무관 초대졸↑ 정규직 3,400 만원",내일마감,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48838274
48915822,[쿠팡CFS] Data Analytics Engineer,쿠팡풀필먼트서비스(유),서울 송파구,경력5년↑ 학력무관 정규직,~ 09/30(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48915822
49013186,[메타버스/VR/AR개발사] 백엔드 개발자 모집,(주)요요인터렉티브,서울 송파구,경력무관 학력무관 정규직,~ 10/13(일),IT개발·데이터 지원 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49013186
48092992,에스지메디칼 주식회사 우수인재 채용공고,에스지메디칼(주),서울 송파구,신입·경력 초대졸↑ 정규직,~ 09/30(월),연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48092992
48952410,"[CAL주식회사/일본근무] IT개발자 채용/ 미경험, 비전공자 환영",칼 주식회사 한국연락사무소,일본,경력무관 초대졸↑ 정규직,~ 10/04(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48952410
49005305,2024년 라이드플럭스 신입 SW Engineer 모집(Full-stack),(주)라이드플럭스,서울 영등포구,신입·경력 대졸↑ 정규직·인턴직,내일마감,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49005305
48979654,[모터헤드 주식회사] VFX 제작 본부 대규모 채용,모터헤드(주),서울 마포구,신입·경력 학력무관 정규직,~ 10/09(수),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48979654
48783382,[ Craver ] 글로벌 화장품 브랜드 SKIN1004 그로스팀 인턴 채용,(주)크레이버코퍼레이션,서울 강남구,경력무관 학력무관 인턴직,상시채용,시리즈B 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48783382
48995052,뇌과학 Research Scientist (연구과학자) 근무지 서울/대구,엘브이아이에스코리아(주),대구 동구,경력무관 석사↑ 정규직·계약직,~ 10/11(금),평균연봉 상위 10%,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48995052
48979197,(연봉7000) 전략기획실 정규직 경력 채용,체험(주),서울 관악구,"경력4년↑ 학력무관 정규직 7,000 만원",채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48979197
48802037,[쿠팡풀필먼트서비스] Project Deployment & Improvement 전문가,쿠팡(주),서울 송파구,경력 6~20년 대졸↑ 정규직,~ 10/21(월),,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48802037
48805171,(주)유니크 SW설계 연구직 채용(판교),(주)유니크,경기 성남시 분당구,신입·경력 대졸↑ 정규직,채용시,연구·R&D 조회 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48805171
48876559,[쿠팡] Flex Data Support 담당자 (정규직),쿠팡(주),서울 송파구,"경력무관 대졸↑ 정규직 3,400 만원",채용시,기획·전략 조회 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48876559
49014826,[에코마케팅] 데이터 분석가(DA) 신입 채용,(주)에코마케팅,서울 송파구,"신입 대졸↑ 정규직 4,500 만원",~ 09/20(금),연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49014826
48903859,"2024년 동덕여자대학교 계약직(IT분야,국제교류) 신규 행정직원 모집 안내",동덕여자대학교,서울 성북구,신입·경력 대졸↑ 계약직,~ 09/23(월),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48903859
48785665,Algorithm Developer for R&D Extension Korea 경력(2년 이상),어플라이드머티어리얼즈코리아(주),경기 화성시,경력2년↑ 대졸↑ 정규직,채용시,연봉상승률 10% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48785665
48882769,[쿠팡] 로지스틱스 프로세스 개선 담당자 (정규직),쿠팡(주),서울 송파구,경력무관 대졸↑ 정규직,채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48882769
48819796,[경력] Java Web 개발자 모집 [주4일 출근제 도입],(주)라이언앤코,서울 강남구,경력 4~15년 초대졸↑ 정규직,~ 10/15(화),성과급/상여금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48819796
40854788,AI 개발자 구인,(주)고스트패스,서울전체,경력 3~10년 석사↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40854788
48202220,react 풀스텍 개발,(주)거북스쿨,대전전체,경력 2~10년 고졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48202220
46317030,개발 본부 리더 (개발자),(주)마이뮤직테이스트,서울 강남구,경력 5~10년 학력무관 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=46317030
45542346,[MiNER] AI Engineer,주식회사 마이너,서울 강남구,경력 1~10년 고졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45542346
48608604,백엔드 개발자,(주)마크클라우드,서울 강남구,경력 3~10년 대졸↑ 정규직,~ 09/30(월),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48608604
44321900,주니어 개발자 [C#/WEB] 인재를 모십니다. [파견근무 없음],(주)도움이티에스,서울전체,신입·경력 초대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44321900
46267043,플랫폼개발팀_대리급,(주)샌즈랩,경기전체,경력 3~6년 대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=46267043
42944478,[스타그램] Vue 프론트 개발자,(주)스타링크,서울 강남구,경력 3~5년 대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42944478
44605372,딥러닝 엔지니어 (스테이블 디퓨전),(주)폼즈,서울 마포구,신입·경력 대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44605372
46920758,인공지능 기술개발 및 연구,(주)에듀템,서울 마포구,신입·경력 초대졸↑ 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=46920758
41404758,강남 블록체인 개발자 모집,SY소프트웨어개발 주식회사,서울 서초구,경력 4~10년 학력무관 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41404758
47389078,[글로벌 AI 스타트업] Software Engineer (Web Automation),(주)마크비전코리아,서울 강남구,경력 5~10년 학력무관 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=47389078
45542352,[MiNER] 서버 개발자,주식회사 마이너,서울 강남구,신입·경력 학력무관 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45542352
48820181,데브옵스 엔지니어,(주)와탭랩스,서울 서초구,경력 5~10년 학력무관 정규직,내일마감,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48820181
48862327,데이터 분석가 및 컨설턴트 채용(경력),㈜더아이엠씨,서울 중구,경력2년↑ 대졸↑ 정규직,채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48862327
48978257,Android 보안 솔루션 개발자 모집 - 사이버 보안 벤처기업,(주)스틸리언,서울 용산구,경력무관 학력무관 정규직·계약직,~ 10/09(수),스타트업,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48978257
48738571,인공지능 연구개발 담당자 모집 신입/경력 채용,이모션웨이브(주),서울 강남구,경력무관 대졸↑ 정규직·프리랜서,채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48738571
49018230,[쿠팡CFS/잠실] Data Analyst(데이터 분석가) 팀원급 채용,쿠팡풀필먼트서비스(유),서울 송파구,경력 학력무관 정규직,~ 11/13(수),구매·자재·물류 지원 TOP100,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49018230
48984553,[웨스트월드] 기술연구소 채용 공고,(주)웨스트월드,경기 고양시 일산서구,경력무관 학력무관 정규직·계약직,~ 10/09(수),미디어·문화·스포츠 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48984553
48909437,[에너지IT기업] 전산 관리자,(주)해줌,서울전체,신입·경력 학력무관 정규직,~ 09/27(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48909437
48897772,[부산or서울(선택)/경력 3년 이상] 테크팀 - 서버 프로그래머,트리노드(주),부산전체,경력3년↑ 학력무관 정규직,~ 10/25(금),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48897772
48392498,실시간 데이터 처리 및 웹 개발자 모집,(주)아이오티플렉스,부산전체,신입·경력 학력무관 정규직,상시채용,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48392498
49002232,[정규직/점유율 1위/신사옥/기숙사] SW 개발 경력 채용,(주)사람인에이치에스,경기 과천시,경력3년↑ 대졸↑ 정규직,채용시,인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49002232
48919632,데이터 분석팀 - 데이터 분석가 채용,다산팩 주식회사,서울 송파구,"경력무관 대졸↑ 정규직 3,500 만원",~ 09/29(일),연봉상승률 20% 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48919632
48976029,(주)앰진 IT 백엔드 신입·경력 채용공고,(주)앰진,서울 송파구,신입·경력 대졸↑ 정규직,~ 09/19(목),인기있는,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48976029
49011696,백엔드 개발자 (신입),(주)비모소프트,경기전체,신입·경력 초대졸↑ 정규직,진행예정,취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49011696
48992537,백엔드엔지니어(백엔드개발자) 4분기 연구원 채용공고(선릉),(주)띵킹프렌즈,서울 강남구,"경력무관 대졸↑ 정규직·계약직 3,500 만원",~ 09/30(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48992537
48996113,[빅밸류] Data Scientist(검역담당) 모집,주식회사 빅밸류,서울 중구,경력무관 학력무관 정규직,~ 11/10(일),시리즈A 투자유치,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48996113
48860794,정보보안 직무 채용,디딤365(주),서울 구로구,신입·경력 초대졸↑ 정규직,~ 09/21(토),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48860794
49011448,백엔드 개발자 (채용형 인턴),(주)비모소프트,경기전체,신입·경력 초대졸↑ 정규직,~ 10/12(토),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=49011448
48958376,인공지능팀 AI 연구원 모집,그래디언트 바이오컨버전스,인천 연수구,경력 석사↑ 정규직,~ 10/04(금),취업축하금,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48958376
48916043,"[쿠팡CFS] 물류 자동화 로봇(AGV,AMR) S/W 엔지니어",쿠팡풀필먼트서비스(유),대구 달성군,경력3년↑ 학력무관 정규직,~ 09/30(월),급성장중,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48916043
48918495,"[쿠팡CFS] UI/UX 기획 및 디자인, Reack Native App 개발",쿠팡풀필먼트서비스(유),서울 송파구,경력 학력무관 정규직,~ 09/30(월),기획·전략 스크랩 급상승,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48918495
48830440,실시간 데이터 통신 및 데이터 처리 개발자 모집,(주)아이오티플렉스,부산 해운대구,경력 대졸↑ 정규직,내일마감,워라밸,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=48830440
